frame_id,time,x,y,z,theta
646,1611047348.680308,17.940888835353157,1.6478392249466425,0.0,-0.21236507279799927
647,1611047348.7799234,17.940715780464537,1.6481250796534803,0.0,-0.2123880697852931
648,1611047348.8813717,17.940545029167772,1.6484035504976307,0.0,-0.21240890495414838
649,1611047348.9797597,17.940376578944875,1.6486749251383477,0.0,-0.21242775695195315
650,1611047349.0797455,17.940210425308987,1.648939477126076,0.0,-0.2124447941328191
651,1611047349.1799192,17.940046561913324,1.6491974664973938,0.0,-0.2124601742189478
652,1611047349.2806332,17.939884980665244,1.6494491403910578,0.0,-0.2124740442306379
653,1611047349.3806233,17.939725671842535,1.6496947336718832,0.0,-0.21248654061873717
654,1611047349.4797692,17.93956862420967,1.6499344695522418,0.0,-0.2124977895464942
655,1611047349.5811846,17.939413825132355,1.6501685602034266,0.0,-0.21250790727851915
656,1611047349.6794763,17.939261260689104,1.65039720735115,0.0,-0.21251700064333068
657,1611047349.779581,17.93911091577888,1.6506206028510473,0.0,-0.21252516754310852
658,1611047349.8807871,17.93896277422422,1.6508389292413415,0.0,-0.2125324974900707
659,1611047349.9800806,17.938816818869395,1.6510523602708513,0.0,-0.21253907215358978
660,1611047350.0801332,17.93867303167337,1.6512610614013112,0.0,-0.2125449659059537
661,1611047350.1799567,17.938531393797476,1.6514651902835984,0.0,-0.2125502463577238
662,1611047350.2799377,17.938391885687725,1.6516648972079324,0.0,-0.21255497487608246
663,1611047350.3794446,17.938254487151948,1.6518603255284696,0.0,-0.2125592070815045
664,1611047350.479547,17.938119177431812,1.6520516120629762,0.0,-0.21256299331962256
665,1611047350.5798984,17.937985935269918,1.6522388874684533,0.0,-0.21256637910636328
666,1611047350.6797423,17.937854738972163,1.6524222765937129,0.0,-0.21256940554536774
667,1611047350.779957,17.93772556646565,1.6526018988099909,0.0,-0.21257210971743107
668,1611047350.8828018,17.937598395352307,1.6527778683207188,0.0,-0.21257452504224092
669,1611047350.9795156,17.937473202958504,1.652950294451606,0.0,-0.2125766816130992
670,1611047351.0800674,17.93734996638088,1.653119281922166,0.0,-0.21257860650560426
671,1611047351.179976,17.93722866252863,1.6532849310998134,0.0,-0.21258032406147226
672,1611047351.2799408,17.937109268162487,1.6534473382376147,0.0,-0.21258185614880967
673,1611047351.3793218,17.936991759930603,1.6536065956967456,0.0,-0.21258322240022534
674,1611047351.479304,17.936876114401535,1.6537627921546545,0.0,-0.21258444043020452
675,1611047351.5806692,17.93676230809456,1.6539160127998849,0.0,-0.2125855260331686
676,1611047351.6795082,17.936650317507528,1.6540663395144621,0.0,-0.21258649336362154
677,1611047351.780574,17.93654011914232,1.6542138510446887,0.0,-0.2125873550997417
678,1611047351.880629,17.936431689528277,1.6543586231611505,0.0,-0.21258812259172413
679,1611047351.979818,17.936325005243535,1.6545007288086815,0.0,-0.2125888059961154
680,1611047352.0800788,17.936220042934607,1.6546402382469836,0.0,-0.21258941439731374
681,1611047352.1807668,17.936116779334196,1.6547772191825545,0.0,-0.2125899559173364
682,1611047352.280734,17.93601519127748,1.654911736892531,0.0,-0.2125904378148826
683,1611047352.379559,17.935915255716946,1.6550438543410113,0.0,-0.21259086657465107
684,1611047352.4808097,17.935816949735834,1.6551736322883808,0.0,-0.21259124798779497
685,1611047352.579434,17.93572044458006,1.655301086726339,0.0,-0.21259158355980945
686,1611047352.680595,17.935625320118234,1.6554263619295113,0.0,-0.21259188635324366
687,1611047352.7795076,17.935531757838714,1.655549467517666,0.0,-0.2125921553578636
688,1611047352.8793118,17.933080549986993,1.6561798327710051,0.0,-0.2125945450716583
689,1611047352.979928,17.924597567881097,1.6581580350348328,0.0,-0.2128124036748173
690,1611047353.0793602,17.909374569998366,1.6615837086668717,0.0,-0.21306764973823675
691,1611047353.179367,17.88728777809279,1.6662913817389007,0.0,-0.21239377998632697
692,1611047353.2793784,17.858925339617272,1.6724605094720102,0.0,-0.21220975828552882
693,1611047353.3795156,17.828410593589897,1.6792026753930431,0.0,-0.21251487543325165
694,1611047353.480725,17.790755308174848,1.6873956122752585,0.0,-0.21236837018295798
695,1611047353.5796907,17.757156937777452,1.694895608650203,0.0,-0.21354791725508254
696,1611047353.6794217,17.721438936155234,1.7024309849112307,0.0,-0.21225101676889155
697,1611047353.7794254,17.683025121674103,1.7109656106630893,0.0,-0.21343103435671715
698,1611047353.8793788,17.643999349495445,1.7193527230328631,0.0,-0.2131948608850291
699,1611047353.9796956,17.605410117142405,1.7279042385103012,0.0,-0.2141379093734476
700,1611047354.0793183,17.56614436174798,1.7364132732223243,0.0,-0.21467658433253542
701,1611047354.1805515,17.52437040335091,1.7456976511805031,0.0,-0.21485446673559297
702,1611047354.2794802,17.482336298969802,1.754869467649177,0.0,-0.21485396965549713
703,1611047354.3794227,17.439151130291727,1.7643813353812394,0.0,-0.2145777153047064
704,1611047354.4792984,17.395908396681886,1.7740911605239649,0.0,-0.21501621180262934
705,1611047354.5793252,17.355148688723336,1.783169236146356,0.0,-0.21498758395632228
706,1611047354.6798506,17.304470839047074,1.7942814821830184,0.0,-0.21522313929098183
707,1611047354.780647,17.25853971564154,1.8035436599507932,0.0,-0.21423970333374737
708,1611047354.8812847,17.211692639731044,1.8129646621599311,0.0,-0.2141824842813761
709,1611047354.9793565,17.16491597842,1.8228892395671223,0.0,-0.21480384997931026
710,1611047355.0793486,17.118063980932707,1.8324287998922113,0.0,-0.21446612471752943
711,1611047355.1794875,17.069651527270366,1.8429118112657032,0.0,-0.21540335151104675
712,1611047355.2806342,17.02110132465807,1.8534825692734493,0.0,-0.21516666465074102
713,1611047355.3793383,16.977331394168736,1.8634775015008718,0.0,-0.2170522671870809
714,1611047355.4805584,16.9232545594283,1.8755212760428799,0.0,-0.21752179136075664
715,1611047355.5805974,16.872464174758857,1.88501273731181,0.0,-0.21612843600138965
716,1611047355.6811132,16.82148214721296,1.894876887802552,0.0,-0.215211994278293
717,1611047355.7792227,16.77076292046755,1.9054068137736748,0.0,-0.2166655875664882
718,1611047355.8792322,16.719538603226063,1.9157782631221374,0.0,-0.21554012512168258
719,1611047355.9808362,16.667474063467786,1.926615494623152,0.0,-0.21582354575615548
720,1611047356.0802937,16.615645739208308,1.9369181882122248,0.0,-0.2156043321905897
721,1611047356.1792889,16.569308078572906,1.9459443584814136,0.0,-0.21514998866706306
722,1611047356.2805681,16.512020024433887,1.9589222168639764,0.0,-0.21565004427219556
723,1611047356.3794415,16.460000773447106,1.9703238256182931,0.0,-0.21564991346086618
724,1611047356.479372,16.408134682668035,1.9813495749106513,0.0,-0.21585690559772255
725,1611047356.5805948,16.355303423321395,1.9929869618481202,0.0,-0.21585670988018762
726,1611047356.6793787,16.30190973455671,2.0038495464040267,0.0,-0.21532560728212755
727,1611047356.7806993,16.248022783260687,2.014074076221456,0.0,-0.21496904393657734
728,1611047356.879345,16.194116157072983,2.0247404818120733,0.0,-0.21349372121125174
729,1611047356.9793186,16.139690169765338,2.0357238694782867,0.0,-0.21351895491438921
730,1611047357.079249,16.0906835638597,2.046366555798007,0.0,-0.21406959533227035
731,1611047357.180601,16.0565253077253,2.053868958404915,0.0,-0.21482523980093363
732,1611047357.2806196,15.996265362837079,2.0674904478291083,0.0,-0.2156067538285195
733,1611047357.379807,15.935724560124406,2.0807243688254426,0.0,-0.21589796103857936
734,1611047357.47941,15.875343189046445,2.0945051229985543,0.0,-0.21640037313274543
735,1611047357.579456,15.814911089624424,2.109480656563245,0.0,-0.21839172914730565
736,1611047357.6806693,15.753747452954157,2.1225864752668824,0.0,-0.21811788419327532
737,1611047357.7794452,15.698923361207271,2.135768848449565,0.0,-0.21889916940646173
738,1611047357.8794417,15.630817701490221,2.1519406485962222,0.0,-0.2194595450829089
739,1611047357.9807312,15.568965047544301,2.1663697741730417,0.0,-0.22044997056360593
740,1611047358.0793228,15.505888231368914,2.180092687005882,0.0,-0.21879875424020148
741,1611047358.1793349,15.443465676470124,2.193012962423808,0.0,-0.21846350244709883
742,1611047358.2792418,15.38204066137185,2.2068632452190724,0.0,-0.2180942049454774
743,1611047358.3798487,15.320960170595509,2.221026302301468,0.0,-0.21937625279763948
744,1611047358.4793074,15.259198747240925,2.2344497870818065,0.0,-0.21979746442317571
745,1611047358.579508,15.19712613533552,2.247533812638112,0.0,-0.2204032676797402
746,1611047358.6808167,15.136032602943235,2.262165460239124,0.0,-0.22126391495347109
747,1611047358.7794094,15.07314528208349,2.2751523825704574,0.0,-0.22021806272188582
748,1611047358.8809185,15.01098841072202,2.2901227627905025,0.0,-0.2213155613996908
749,1611047358.9793007,14.953708730014295,2.3020019295609817,0.0,-0.2209842586510793
750,1611047359.0792706,14.885531943486198,2.3186967110975534,0.0,-0.22166652650696714
751,1611047359.1793692,14.821701297642722,2.3313340122755646,0.0,-0.22032706182614975
752,1611047359.2792144,14.75938886745517,2.3452505911928307,0.0,-0.22084882261046232
753,1611047359.379276,14.704019864590709,2.358591484823751,0.0,-0.22146107857321448
754,1611047359.4792123,14.635316358417136,2.372605747141317,0.0,-0.22130288789920227
755,1611047359.5793633,14.571674403177541,2.3853879750970393,0.0,-0.22090904991356547
756,1611047359.679383,14.5080732874047,2.398177386990456,0.0,-0.22075122681530407
757,1611047359.7792523,14.451464616582575,2.4116268256375495,0.0,-0.2206556834155655
758,1611047359.8792515,14.381754412988105,2.425707932425322,0.0,-0.22002378075341186
759,1611047359.9794693,14.318846547831066,2.440653663828783,0.0,-0.22041830634551932
760,1611047360.0792916,14.255288918449788,2.452725611735548,0.0,-0.21949762915724136
761,1611047360.1792264,14.19146314943177,2.464467305213494,0.0,-0.21739720194792383
762,1611047360.2793388,14.128728401887285,2.4786033565217043,0.0,-0.21726577894724663
763,1611047360.3791978,14.066122442887478,2.4903507505397653,0.0,-0.21682205841412708
764,1611047360.4804502,14.00163901214056,2.502836106431169,0.0,-0.2157204322284272
765,1611047360.5792513,13.938607050935802,2.5166630069531815,0.0,-0.21648110377065374
766,1611047360.6793485,13.875072162615462,2.5293575473804224,0.0,-0.21750380312789053
767,1611047360.7792652,13.81208114274638,2.543368161236938,0.0,-0.2166641877492053
768,1611047360.879275,13.748977171945224,2.5577920742533244,0.0,-0.21771018460471786
769,1611047360.9792624,13.691602224410273,2.571305591299838,0.0,-0.21784984360780107
770,1611047361.080395,13.62261352243817,2.588382158412032,0.0,-0.21994801661822458
771,1611047361.1793678,13.558372303300388,2.5996295042387256,0.0,-0.21731957374260605
772,1611047361.2806215,13.49567186647159,2.6145973689536626,0.0,-0.21865615189116325
773,1611047361.379225,13.438244594141196,2.62525311926535,0.0,-0.21822515340416848
774,1611047361.483282,13.362092011488246,2.640035310676375,0.0,-0.21775970790265237
775,1611047361.579403,13.306682750177115,2.653871458361175,0.0,-0.2189093519021959
776,1611047361.6792915,13.242772738033159,2.666468037822934,0.0,-0.21828214522874417
777,1611047361.7794886,13.179487567424863,2.6821960555660223,0.0,-0.21990351871435374
778,1611047361.8794649,13.116367195250316,2.6977443849866845,0.0,-0.22058087794186376
779,1611047361.9805357,13.05114961109803,2.7101208817171423,0.0,-0.2196605593932676
780,1611047362.079381,12.98734192361849,2.726288664201082,0.0,-0.22039478036643834
781,1611047362.1792552,12.930508375865633,2.7399011795205896,0.0,-0.22053372359681414
782,1611047362.2793958,12.860663980519654,2.754787761763687,0.0,-0.221606271547161
783,1611047362.379479,12.79839436419973,2.7707953259045124,0.0,-0.22234015137649768
784,1611047362.4804323,12.735492525559694,2.788764048975232,0.0,-0.22624854850853895
785,1611047362.579195,12.679153560465629,2.8051329221400336,0.0,-0.22870702375855262
786,1611047362.6795678,12.610414515456519,2.822261312689845,0.0,-0.2295172756372972
787,1611047362.7805595,12.547585175500586,2.8364687461611995,0.0,-0.22738886642554432
788,1611047362.8793051,12.484615040941314,2.8517759043576585,0.0,-0.2283812600188624
789,1611047362.9793086,12.421313847356878,2.8668787520587764,0.0,-0.22796060444001648
790,1611047363.0805423,12.358398788246053,2.881394615674242,0.0,-0.2277221092105635
791,1611047363.1793354,12.296178954486477,2.895682754604243,0.0,-0.22724864735421513
792,1611047363.2805843,12.234150116270389,2.9102853318521666,0.0,-0.22842623350657618
793,1611047363.3793666,12.171669919667762,2.9246391964433265,0.0,-0.22771715666233647
794,1611047363.4806724,12.103013683431449,2.9408746304564435,0.0,-0.22889523673637832
795,1611047363.579333,12.04668779471941,2.953926606651945,0.0,-0.228658032211163
796,1611047363.6811216,11.983930977941998,2.9691293765434037,0.0,-0.22917951178073645
797,1611047363.779307,11.920730300747312,2.9841171064252623,0.0,-0.22828670234126255
798,1611047363.8792522,11.85747990690223,2.998714409658364,0.0,-0.227815194708245
799,1611047363.9794033,11.794315785917503,3.0138585541287672,0.0,-0.22786777190360527
800,1611047364.0792286,11.731881748903692,3.0316581365423225,0.0,-0.22988151825589712
801,1611047364.1792784,11.6687259707355,3.0470392205818952,0.0,-0.23040475953488046
802,1611047364.2793665,11.605882509432258,3.0630847967261268,0.0,-0.23168756771630636
803,1611047364.3794713,11.54315146028079,3.0789366323770477,0.0,-0.2320261068890626
804,1611047364.47939,11.481505164296433,3.094872156306838,0.0,-0.23354244501684393
805,1611047364.5794013,11.420076296514553,3.1090456625745437,0.0,-0.23165396231344332
806,1611047364.6795616,11.359841214298983,3.124615266539136,0.0,-0.23316588005799488
807,1611047364.7793045,11.300496475223646,3.138436408497745,0.0,-0.23198562392463146
808,1611047364.8793395,11.242648175762572,3.1515794739947105,0.0,-0.23194175587999416
809,1611047364.9791486,11.185702573288756,3.165387226628655,0.0,-0.2312750416878497
810,1611047365.0795991,11.130335546624291,3.1790378834094324,0.0,-0.23178478492841004
811,1611047365.1793635,11.076713449892448,3.1927406458725867,0.0,-0.23208845603705372
812,1611047365.279257,11.025278803651952,3.2061911653220623,0.0,-0.23356224064975803
813,1611047365.379263,10.974617458406788,3.218740875432672,0.0,-0.2335865593803525
814,1611047365.4793687,10.920646053973758,3.232286041169595,0.0,-0.2345532315559018
815,1611047365.58051,10.877798919519423,3.2427196421183053,0.0,-0.23338800137000706
816,1611047365.6793644,10.830813444029728,3.254184987589589,0.0,-0.23269009016657652
817,1611047365.7794383,10.785234611599092,3.2650996190022563,0.0,-0.23127932221688582
818,1611047365.8794491,10.741228298332775,3.2756288535072007,0.0,-0.23010125174321397
819,1611047365.9795496,10.698512076704361,3.2862864729141306,0.0,-0.22915056939943068
820,1611047366.0795534,10.657325070378171,3.295937897630284,0.0,-0.2274888246719426
821,1611047366.1793246,10.617735383166501,3.3054806655044664,0.0,-0.22724001926414558
822,1611047366.279438,10.578967381901096,3.314527763719203,0.0,-0.2258039292552105
823,1611047366.3793201,10.54192518256611,3.3233426842657416,0.0,-0.2253089913429337
824,1611047366.4792285,10.505796383311429,3.3315482538459245,0.0,-0.2250727630223083
825,1611047366.5804338,10.471544874326034,3.3393574356334454,0.0,-0.2231486241166877
826,1611047366.679227,10.439057115550149,3.3476531328089094,0.0,-0.22377306790504387
827,1611047366.7806153,10.408002233375237,3.354818594566045,0.0,-0.22254522858043435
828,1611047366.8802342,10.378177512633469,3.362033067858105,0.0,-0.2229636490122696
829,1611047366.9802985,10.349594488511011,3.368137257768545,0.0,-0.22131144660693475
830,1611047367.0805736,10.32142850490396,3.374213519453304,0.0,-0.22091547356905525
831,1611047367.180375,10.29454091508671,3.3808162575386222,0.0,-0.2203062890292489
832,1611047367.280582,10.26794098318941,3.3869927925220993,0.0,-0.21976022900580058
833,1611047367.3796759,10.241504654932653,3.393160863635416,0.0,-0.21944804468883705
834,1611047367.479725,10.215221575543683,3.3991734060966414,0.0,-0.21865903434357262
835,1611047367.5803466,10.188855359596582,3.405438100403958,0.0,-0.21755203740159051
836,1611047367.6803737,10.159731588789162,3.4109510785906476,0.0,-0.21557542975458793
837,1611047367.7802339,10.13217119761412,3.41697146566529,0.0,-0.21407858195106358
838,1611047367.8808286,10.10001365905753,3.4240298863340666,0.0,-0.21304716551840894
839,1611047367.9807777,10.07431477702599,3.430057346609101,0.0,-0.21240132791119953
840,1611047368.0807812,10.045788371834258,3.436657693323341,0.0,-0.21175260214388433
841,1611047368.1801605,10.017113064740295,3.4427180202936403,0.0,-0.2100117977631159
842,1611047368.2801466,9.989152138470715,3.449241406004791,0.0,-0.20984251610548194
843,1611047368.380356,9.960058001122135,3.4557592821930387,0.0,-0.20872207519500532
844,1611047368.4801538,9.930674960338878,3.4624028412181445,0.0,-0.20934132962408655
845,1611047368.580102,9.90177270480047,3.468910265936759,0.0,-0.20972525573570885
846,1611047368.6800492,9.871222360956377,3.4757797775308874,0.0,-0.21011102015067618
847,1611047368.780105,9.840701216819019,3.4826024839631553,0.0,-0.21026219855804784
848,1611047368.880211,9.811300409758982,3.487684852911094,0.0,-0.20939694891544466
849,1611047368.980093,9.782694658918047,3.4941129444265964,0.0,-0.20978393682809063
850,1611047369.0803196,9.753868856313186,3.5006123073827693,0.0,-0.21017116532007082
851,1611047369.1803145,9.724660915472024,3.5068370587757896,0.0,-0.2101709025691615
852,1611047369.280231,9.695086506549885,3.5134696121396938,0.0,-0.21158732546727615
853,1611047369.3804924,9.665354000070872,3.519730262399424,0.0,-0.2111156228821018
854,1611047369.4802616,9.635873870128474,3.526109651632509,0.0,-0.2113522914862115
855,1611047369.5809731,9.606317868165835,3.532500980061086,0.0,-0.21158909858581562
856,1611047369.681757,9.57668875124369,3.5389170796604437,0.0,-0.21182601777012372
857,1611047369.7803664,9.547110998133386,3.5452071481901557,0.0,-0.21159077642645566
858,1611047369.8803272,9.51704453219367,3.551417753575938,0.0,-0.211673218682261
859,1611047369.9806726,9.48732930939703,3.557436956913327,0.0,-0.21128319937517012
860,1611047370.080497,9.457273790879771,3.5638766812602034,0.0,-0.21128370035094612
861,1611047370.180372,9.427246399799106,3.5702646598882266,0.0,-0.21104802544902349
862,1611047370.2807028,9.396989793971429,3.5766416666547443,0.0,-0.21057603731815072
863,1611047370.3803482,9.365972183607184,3.5835332656594026,0.0,-0.21175689168250555
864,1611047370.4802792,9.33587922735545,3.5895753862208046,0.0,-0.20986866635136942
865,1611047370.5802789,9.30589402543121,3.595981362102549,0.0,-0.2111273997575506
866,1611047370.6815274,9.276331340257432,3.601754630886648,0.0,-0.2097894603428656
867,1611047370.7803638,9.246201897113197,3.6080354789252307,0.0,-0.21033964802148303
868,1611047370.8805401,9.21585678080719,3.614224083236972,0.0,-0.21018145994559803
869,1611047370.9803472,9.186199951462513,3.620474930707885,0.0,-0.21096747925250434
870,1611047371.0802946,9.155902843364347,3.6266655737059437,0.0,-0.21080895622608975
871,1611047371.1816225,9.125888275865146,3.63325703830996,0.0,-0.2115173895321616
872,1611047371.2807994,9.09680820756356,3.6394509099756505,0.0,-0.21128170446230587
873,1611047371.3803852,9.065746579834753,3.6463196080868587,0.0,-0.21222690409449801
874,1611047371.4804628,9.034783929867029,3.6526995836499507,0.0,-0.21206716140376902
875,1611047371.5804842,9.00424324438757,3.6590351831067016,0.0,-0.21214295957091295
876,1611047371.6808898,8.973812498419985,3.665697111428811,0.0,-0.2126155595344004
877,1611047371.780309,8.942769674860143,3.672288635478979,0.0,-0.21214426609490858
878,1611047371.8802893,8.911514966742974,3.6787780326950394,0.0,-0.21221879769007837
879,1611047371.9792407,8.882115049841985,3.6847182759267856,0.0,-0.21158536529746264
880,1611047372.0790563,8.85393176670772,3.6905322885159437,0.0,-0.21166178477986758
881,1611047372.1793966,8.826997680009262,3.695533840247714,0.0,-0.21040220922757427
882,1611047372.280258,8.80443487665746,3.7000653904464897,0.0,-0.21024921100980068
883,1611047372.3807695,8.781296244759826,3.7042875156866013,0.0,-0.20924319220900148
884,1611047372.4805732,8.763204744625291,3.7079043828502125,0.0,-0.20933713930461317
885,1611047372.580429,8.756568630507417,3.7089802445445623,0.0,-0.20881104133509276
886,1611047372.6804307,8.755939312013025,3.708939091704935,0.0,-0.20899112255483665
887,1611047372.78125,8.756677832706684,3.708573102697117,0.0,-0.20895857556473715
888,1611047372.88064,8.757406090687349,3.7082225673684586,0.0,-0.2089440509398341
889,1611047372.9796607,8.757754966391001,3.7079637455993426,0.0,-0.20894300006551877
890,1611047373.0794885,8.757582874515217,3.7078249184022107,0.0,-0.20895169481704032
891,1611047373.1796296,8.757267181666975,3.707724882517005,0.0,-0.2089674256468275
892,1611047373.2794158,8.756855782683253,3.7076957928460303,0.0,-0.20919674144152398
893,1611047373.3796213,8.75655279621552,3.7076008045761837,0.0,-0.20919659007568128
894,1611047373.4794245,8.756329513562083,3.707495892354505,0.0,-0.20920137910813733
895,1611047373.579625,8.756110718373106,3.7073963603790556,0.0,-0.20920978630615125
896,1611047373.6795201,8.756015833742614,3.7073201788189936,0.0,-0.20942940942100363
897,1611047373.779242,8.755802504985688,3.7072247207868756,0.0,-0.2094179251135172
898,1611047373.8796299,8.755593406806048,3.707134056164436,0.0,-0.2094103141584797
899,1611047373.9796662,8.755388395344973,3.70704776066049,0.0,-0.20940574667927675
900,1611047374.0794952,8.755187340076576,3.706965468247948,0.0,-0.20940354699591232
901,1611047374.1793172,8.754990121558258,3.7068868607219674,0.0,-0.20940316680342444
902,1611047374.2793133,8.754658923679173,3.706707739396664,0.0,-0.2087784776568972
903,1611047374.3794093,8.754143097501858,3.7065434341915418,0.0,-0.20801893235535135
904,1611047374.479271,8.753759385528273,3.7064189392980844,0.0,-0.20755722757504405
905,1611047374.5792623,8.753549994074982,3.706361867151889,0.0,-0.20756718513188652
906,1611047374.6805847,8.753611585559781,3.706294919210336,0.0,-0.2077853843055927
907,1611047374.779367,8.753643538935506,3.7062760564566273,0.0,-0.20818743767613804
908,1611047374.8791955,8.753499739443798,3.7059747171197177,0.0,-0.207083552120039
909,1611047374.979335,8.753307740221507,3.7058036550441247,0.0,-0.20652565659383354
910,1611047375.0792735,8.753185385185455,3.705768545204321,0.0,-0.20665868028065176
911,1611047375.1807373,8.75303672913736,3.7057825969446987,0.0,-0.20698507027798746
912,1611047375.2791655,8.752889311174787,3.705790447781914,0.0,-0.20727374366098192
913,1611047375.3791559,8.752743267710553,3.7057929744716804,0.0,-0.20752905003049366
914,1611047375.479132,8.752598588601893,3.705791465786705,0.0,-0.2077571725967644
915,1611047375.5793066,8.752455598495567,3.705785380236235,0.0,-0.20795612574049105
916,1611047375.679302,8.75231428153488,3.7057760207250774,0.0,-0.20813220723358875
917,1611047375.7791085,8.75217469948351,3.70576387555595,0.0,-0.2082880149434904
918,1611047375.879168,8.752036902509522,3.7057493724249726,0.0,-0.20842586084022566
919,1611047375.979423,8.751126838819234,3.7068802098141997,0.0,-0.21386818125345594
920,1611047376.079257,8.750124243670154,3.708624040405688,0.0,-0.22094815167443663
921,1611047376.179286,8.749578228453828,3.7092279683780944,0.0,-0.22377867894933456
922,1611047376.2801683,8.749017271103423,3.712875564869784,0.0,-0.24053724560775588
923,1611047376.3795793,8.74770061638459,3.7160546005469435,0.0,-0.255885264792071
924,1611047376.4794781,8.747315574723997,3.71838606475103,0.0,-0.266738754744528
925,1611047376.5791578,8.746660745178788,3.720514332277854,0.0,-0.2757070668633249
926,1611047376.6796649,8.74598654243833,3.7252506494766804,0.0,-0.2986037534668151
927,1611047376.779401,8.745445900413591,3.729917116677129,0.0,-0.31960442095990804
928,1611047376.87897,8.745033210233476,3.732498416375911,0.0,-0.33233771431833387
929,1611047376.978931,8.744640178681152,3.7349332604787664,0.0,-0.344363393925224
930,1611047377.0797048,8.744602718165082,3.7415318501586765,0.0,-0.3769202480870955
931,1611047377.1792762,8.744862987011228,3.7477855051234017,0.0,-0.4066426587824773
932,1611047377.27914,8.746028163987033,3.7530813348527845,0.0,-0.43306543281643556
933,1611047377.3793237,8.747811245628649,3.7598987730098767,0.0,-0.4670381885400774
934,1611047377.4798265,8.74980605029986,3.767986783847452,0.0,-0.5066753115395138
935,1611047377.5793145,8.751284107951188,3.7729992530526317,0.0,-0.5330854358564983
936,1611047377.6789355,8.752646712346985,3.777891509918166,0.0,-0.5576004108101846
937,1611047377.7788346,8.75438557323977,3.7828339444412338,0.0,-0.5826056565021592
938,1611047377.8788557,8.755994076168317,3.787647585691734,0.0,-0.6080721768775948
939,1611047377.9788618,8.757769929573694,3.7926267652372436,0.0,-0.6335300749431
940,1611047378.0789986,8.760383607836177,3.7980080070871365,0.0,-0.6632313113512326
941,1611047378.179002,8.762598526329066,3.803117843003787,0.0,-0.6905728063475508
942,1611047378.2792385,8.765798113898311,3.8078356081453237,0.0,-0.7186388632526367
943,1611047378.3791566,8.76929928179715,3.8130433850317575,0.0,-0.750240685759022
944,1611047378.4791071,8.772700584626916,3.818040060963807,0.0,-0.7797093036896232
945,1611047378.5790596,8.776035004858125,3.821882122243823,0.0,-0.8049315229619989
946,1611047378.679727,8.78099469538536,3.828102400589909,0.0,-0.8433882762968279
947,1611047378.7793264,8.785059816745031,3.833261856105592,0.0,-0.8768762269318933
948,1611047378.8790984,8.789466445381821,3.838052712586567,0.0,-0.9098783144261431
949,1611047378.979073,8.794438298036745,3.8431315517907514,0.0,-0.946427660972957
950,1611047379.0796454,8.800061655050401,3.8488176084385675,0.0,-0.9872270755909943
951,1611047379.1790962,8.805038333143738,3.8533958038336973,0.0,-1.0218751077031314
952,1611047379.2789736,8.8110967045701,3.8588530446729608,0.0,-1.0631348039728776
953,1611047379.379083,8.81813226405467,3.8638554080135408,0.0,-1.1058187445069172
954,1611047379.4791286,8.825225728522542,3.8683998951226894,0.0,-1.1475717510482415
955,1611047379.5788417,8.831554570910917,3.872237531895922,0.0,-1.1855261124460914
956,1611047379.6791854,8.839627365342146,3.8771677185114215,0.0,-1.2331596897111656
957,1611047379.7789855,8.84778985587183,3.8811427956413986,0.0,-1.2772536593882726
958,1611047379.8811202,8.855858855516951,3.8847561613229895,0.0,-1.3223063933185082
959,1611047379.9792025,8.863526036755527,3.8877846851581586,0.0,-1.3635572762652626
960,1611047380.0789957,8.872179053648892,3.890689748243294,0.0,-1.4078863999138598
961,1611047380.179031,8.88088946041163,3.8930341554624945,0.0,-1.4531649693478679
962,1611047380.2798789,8.89008366848073,3.895289168419623,0.0,-1.50011526919362
963,1611047380.37931,8.897616400133707,3.896827299872418,0.0,-1.5387710068192895
964,1611047380.4790716,8.907192896969347,3.8981051738219112,0.0,-1.5873570911740293
965,1611047380.5792944,8.916172118344583,3.8989285177361905,0.0,-1.632388784016883
966,1611047380.679244,8.925222677306706,3.8992063246590365,0.0,-1.6764850665881244
967,1611047380.7793546,8.934761030784683,3.8990059499921053,0.0,-1.7243627673546666
968,1611047380.879368,8.944348414968015,3.898465903035561,0.0,-1.7734029466192751
969,1611047380.9793491,8.95374311747281,3.89754147499134,0.0,-1.821031198432639
970,1611047381.0792272,8.963637626972488,3.895785563661675,0.0,-1.8719868622809843
971,1611047381.1792896,8.972222937272901,3.8940810506472214,0.0,-1.9151334056579374
972,1611047381.2793522,8.980877136519972,3.8914804888201666,0.0,-1.9618217630496235
973,1611047381.3792124,8.989968738595643,3.8883189127240443,0.0,-2.0115639432667285
974,1611047381.4793468,8.999508978573072,3.8842199202616934,0.0,-2.0629989056459372
975,1611047381.5790896,9.006715626577808,3.88099252395836,0.0,-2.104479422221347
976,1611047381.6793778,9.01488648198511,3.8767006122328853,0.0,-2.1523344494914936
977,1611047381.7791317,9.02227519033608,3.8724526669386954,0.0,-2.196181917478607
978,1611047381.8793077,9.029143657162049,3.868153116261176,0.0,-2.238612335891519
979,1611047381.979403,9.037349480670239,3.8625395846421355,0.0,-2.2886029829554477
980,1611047382.0793328,9.04407937486667,3.857338232069658,0.0,-2.332923568277179
981,1611047382.1792467,9.050105996795303,3.852209144640252,0.0,-2.374413253896889
982,1611047382.2796266,9.05689147558871,3.846191937623569,0.0,-2.4201578806547164
983,1611047382.3795295,9.062949267298762,3.8399291539617466,0.0,-2.465424875437444
